"gene_name","MI_score","p_value","p_adj_bonf","p_adj_fdr","significant","rank_mi"
"gene_12220",0.282223224986003,0.005,1,0.00516311313060701,TRUE,9309
"gene_12221",0.19033481378283,0.005,1,0.00516311313060701,TRUE,13548
"gene_12222",0.415145208847739,0.005,1,0.00516311313060701,TRUE,4611
"gene_12223",0.242181874924138,0.005,1,0.00516311313060701,TRUE,11063
"gene_12224",0.379249360394981,0.005,1,0.00516311313060701,TRUE,5679
"gene_12225",0.452286871610351,0.005,1,0.00516311313060701,TRUE,3681
"gene_12226",0.0771602179744049,0.08,1,0.0806368702376891,FALSE,17540
"gene_12227",0.150700505548914,0.005,1,0.00516311313060701,TRUE,15327
"gene_12228",0.404021383881195,0.005,1,0.00516311313060701,TRUE,4919
"gene_12229",0.260844339234722,0.005,1,0.00516311313060701,TRUE,10213
"gene_12230",0.151538849609186,0.005,1,0.00516311313060701,TRUE,15296
"gene_12231",0.138611827506808,0.005,1,0.00516311313060701,TRUE,15831
"gene_12232",0.347256105779155,0.005,1,0.00516311313060701,TRUE,6712
"gene_12233",0.211368593789511,0.005,1,0.00516311313060701,TRUE,12522
"gene_12234",0.376025394368003,0.005,1,0.00516311313060701,TRUE,5778
"gene_12235",0.208797480234539,0.005,1,0.00516311313060701,TRUE,12632
"gene_12236",0.3622154340908,0.005,1,0.00516311313060701,TRUE,6211
"gene_12237",0.20192179439261,0.005,1,0.00516311313060701,TRUE,12998
"gene_12238",0.118822917379024,0.005,1,0.00516311313060701,TRUE,16553
"gene_12239",0.215654822946971,0.005,1,0.00516311313060701,TRUE,12335
"gene_12240",0.325466136531444,0.005,1,0.00516311313060701,TRUE,7523
"gene_12241",0.132098422504396,0.005,1,0.00516311313060701,TRUE,16090
"gene_12242",0.412144691562564,0.005,1,0.00516311313060701,TRUE,4674
"gene_12243",0.160689314105462,0.005,1,0.00516311313060701,TRUE,14891
"gene_12244",0.694130703881497,0.005,1,0.00516311313060701,TRUE,658
"gene_12245",0.586830447946714,0.005,1,0.00516311313060701,TRUE,1531
"gene_12246",0.242894611448644,0.005,1,0.00516311313060701,TRUE,11025
"gene_12249",0.285437945050234,0.005,1,0.00516311313060701,TRUE,9165
"gene_12253",0.661594971929238,0.005,1,0.00516311313060701,TRUE,857
"gene_12254",0.520357785972157,0.005,1,0.00516311313060701,TRUE,2415
"gene_12255",0.29566529760318,0.005,1,0.00516311313060701,TRUE,8732
"gene_12256",0.160517183098071,0.005,1,0.00516311313060701,TRUE,14899
"gene_12257",0.38162383430067,0.005,1,0.00516311313060701,TRUE,5614
"gene_12258",0.367413653844071,0.005,1,0.00516311313060701,TRUE,6058
"gene_12259",0.217114314814507,0.005,1,0.00516311313060701,TRUE,12268
"gene_12260",0.247319279804863,0.005,1,0.00516311313060701,TRUE,10796
"gene_12261",0.190149027676747,0.005,1,0.00516311313060701,TRUE,13559
"gene_12263",0.669359134949156,0.005,1,0.00516311313060701,TRUE,805
"gene_12264",0.288357961782148,0.005,1,0.00516311313060701,TRUE,9039
"gene_12265",0.262037390557651,0.005,1,0.00516311313060701,TRUE,10163
"gene_12266",0.25876276276542,0.005,1,0.00516311313060701,TRUE,10305
"gene_12267",0.322239807550917,0.005,1,0.00516311313060701,TRUE,7644
"gene_12268",0.51292645531595,0.005,1,0.00516311313060701,TRUE,2542
"gene_12269",0.228990295831478,0.005,1,0.00516311313060701,TRUE,11672
"gene_12270",0.626888180816984,0.005,1,0.00516311313060701,TRUE,1114
"gene_12271",0.773859229750957,0.005,1,0.00516311313060701,TRUE,338
"gene_12272",0.306145027586131,0.005,1,0.00516311313060701,TRUE,8287
"gene_12273",0.341919105004941,0.005,1,0.00516311313060701,TRUE,6898
"gene_12274",0.219394230122429,0.005,1,0.00516311313060701,TRUE,12151
"gene_12275",0.250106454939487,0.005,1,0.00516311313060701,TRUE,10671
"gene_12276",0.351292249174445,0.005,1,0.00516311313060701,TRUE,6561
"gene_12277",0.181419751504413,0.005,1,0.00516311313060701,TRUE,13984
"gene_12278",0.400822419069665,0.005,1,0.00516311313060701,TRUE,5017
"gene_12280",0.316314852265421,0.005,1,0.00516311313060701,TRUE,7864
"gene_12281",0.282465352610611,0.005,1,0.00516311313060701,TRUE,9299
"gene_12282",0.156193908071482,0.005,1,0.00516311313060701,TRUE,15097
"gene_12283",0.572787713882043,0.005,1,0.00516311313060701,TRUE,1688
"gene_12284",0.110167231333122,0.005,1,0.00516311313060701,TRUE,16835
"gene_12285",0.385076110330132,0.005,1,0.00516311313060701,TRUE,5502
"gene_12287",0.108569355317528,0.005,1,0.00516311313060701,TRUE,16886
"gene_12288",0.364119906905056,0.005,1,0.00516311313060701,TRUE,6165
"gene_12289",0.443525226413359,0.005,1,0.00516311313060701,TRUE,3887
"gene_12290",0.782057857523592,0.005,1,0.00516311313060701,TRUE,321
"gene_12292",0.337927807512939,0.005,1,0.00516311313060701,TRUE,7067
"gene_12293",0.537907325558918,0.005,1,0.00516311313060701,TRUE,2154
"gene_12294",0.29593651309305,0.005,1,0.00516311313060701,TRUE,8723
"gene_12295",0.163521481210895,0.005,1,0.00516311313060701,TRUE,14765
"gene_12296",0.211025171105872,0.005,1,0.00516311313060701,TRUE,12538
"gene_12299",0.729289626075317,0.005,1,0.00516311313060701,TRUE,506
"gene_12300",0.391772123143251,0.005,1,0.00516311313060701,TRUE,5311
"gene_12301",0.28215145235497,0.005,1,0.00516311313060701,TRUE,9313
"gene_12302",0.317056221970052,0.005,1,0.00516311313060701,TRUE,7835
"gene_12303",0.0939791728547137,0.005,1,0.00516311313060701,TRUE,17227
"gene_12304",0.740796254605622,0.005,1,0.00516311313060701,TRUE,450
"gene_12305",0.504687131861578,0.005,1,0.00516311313060701,TRUE,2684
"gene_12306",0.349509734614866,0.005,1,0.00516311313060701,TRUE,6615
"gene_12307",0.159713412298043,0.005,1,0.00516311313060701,TRUE,14939
"gene_12308",0.539075253392748,0.005,1,0.00516311313060701,TRUE,2134
"gene_12309",0.164169436874388,0.005,1,0.00516311313060701,TRUE,14740
"gene_12310",0.198103942747412,0.005,1,0.00516311313060701,TRUE,13191
"gene_12311",0.450716640854171,0.005,1,0.00516311313060701,TRUE,3718
"gene_12312",0.0938199445256691,0.005,1,0.00516311313060701,TRUE,17230
"gene_12313",0.490331628323889,0.005,1,0.00516311313060701,TRUE,2930
"gene_12314",0.638292504614846,0.005,1,0.00516311313060701,TRUE,1015
"gene_12315",0.291215508977953,0.005,1,0.00516311313060701,TRUE,8930
"gene_12316",0.141328996622623,0.005,1,0.00516311313060701,TRUE,15714
"gene_12317",0.311596415197545,0.005,1,0.00516311313060701,TRUE,8060
"gene_12318",0.454385890991352,0.005,1,0.00516311313060701,TRUE,3632
"gene_12320",0.604479761925919,0.005,1,0.00516311313060701,TRUE,1335
"gene_12321",0.199942803662649,0.005,1,0.00516311313060701,TRUE,13108
"gene_12322",0.596675423521568,0.005,1,0.00516311313060701,TRUE,1425
"gene_12323",0.515924390852307,0.005,1,0.00516311313060701,TRUE,2491
"gene_12324",0.245053558300877,0.005,1,0.00516311313060701,TRUE,10905
"gene_12325",0.282988781219824,0.005,1,0.00516311313060701,TRUE,9279
"gene_12328",0.425030736944584,0.005,1,0.00516311313060701,TRUE,4357
"gene_12329",0.310052362296583,0.005,1,0.00516311313060701,TRUE,8127
"gene_12330",0.548818952526377,0.005,1,0.00516311313060701,TRUE,1993
"gene_12331",0.241273499543886,0.005,1,0.00516311313060701,TRUE,11113
"gene_12332",0.403648728596414,0.005,1,0.00516311313060701,TRUE,4929
"gene_12334",0.286883635333903,0.005,1,0.00516311313060701,TRUE,9100
"gene_12336",0.104888141260692,0.005,1,0.00516311313060701,TRUE,16963
"gene_12337",0.269292514536001,0.005,1,0.00516311313060701,TRUE,9836
"gene_12338",0.249738040369731,0.005,1,0.00516311313060701,TRUE,10694
"gene_12340",0.339521440085219,0.005,1,0.00516311313060701,TRUE,6993
"gene_12341",0.472392348771173,0.005,1,0.00516311313060701,TRUE,3287
"gene_12342",0.181672789591862,0.005,1,0.00516311313060701,TRUE,13966
"gene_12345",0.0549512771304403,0.455,1,0.455488224995764,FALSE,17698
"gene_12346",0.45947899339857,0.005,1,0.00516311313060701,TRUE,3540
"gene_12347",0.26994522447153,0.005,1,0.00516311313060701,TRUE,9803
"gene_12350",0.539704400233292,0.005,1,0.00516311313060701,TRUE,2123
"gene_12351",0.45233340687722,0.005,1,0.00516311313060701,TRUE,3680
"gene_12354",0.534991967861331,0.005,1,0.00516311313060701,TRUE,2197
"gene_12361",0.175747208933867,0.005,1,0.00516311313060701,TRUE,14213
"gene_12398",0.424507768244729,0.005,1,0.00516311313060701,TRUE,4374
"gene_12409",0.138801656178606,0.005,1,0.00516311313060701,TRUE,15824
"gene_12434",0.15841790226898,0.005,1,0.00516311313060701,TRUE,14991
"gene_12443",0.297985587438758,0.005,1,0.00516311313060701,TRUE,8632
"gene_12444",0.0903970368580094,0.005,1,0.00516311313060701,TRUE,17310
"gene_12446",0.188106200837004,0.005,1,0.00516311313060701,TRUE,13645
"gene_12448",0.111508024380333,0.005,1,0.00516311313060701,TRUE,16793
"gene_12449",0.404945795753359,0.005,1,0.00516311313060701,TRUE,4897
"gene_12458",0.231149134421065,0.005,1,0.00516311313060701,TRUE,11585
"gene_12459",0.187203133059309,0.005,1,0.00516311313060701,TRUE,13690
"gene_12473",0.222951684184443,0.005,1,0.00516311313060701,TRUE,11962
"gene_12502",0.411552245473771,0.005,1,0.00516311313060701,TRUE,4686
"gene_12507",0.112179037338815,0.005,1,0.00516311313060701,TRUE,16771
"gene_12535",0.0698216077810239,0.04,1,0.0404633909718655,TRUE,17611
"gene_12567",0.850347805024387,0.005,1,0.00516311313060701,TRUE,174
"gene_12568",1.06682713542983,0.005,1,0.00516311313060701,TRUE,15
"gene_12602",0.35725111133045,0.005,1,0.00516311313060701,TRUE,6357
"gene_12611",0.0675214665661708,0.065,1,0.0655621941504495,FALSE,17625
"gene_12641",0.129821095812138,0.005,1,0.00516311313060701,TRUE,16171
"gene_12692",0.241155988915958,0.005,1,0.00516311313060701,TRUE,11120
"gene_12693",0.170964166609031,0.005,1,0.00516311313060701,TRUE,14434
"gene_12695",0.102014816305515,0.005,1,0.00516311313060701,TRUE,17032
"gene_12701",0.55649423813866,0.005,1,0.00516311313060701,TRUE,1886
"gene_12735",0.300051627282264,0.005,1,0.00516311313060701,TRUE,8544
"gene_12736",0.216524021981854,0.005,1,0.00516311313060701,TRUE,12296
"gene_12737",0.415406256164633,0.005,1,0.00516311313060701,TRUE,4605
"gene_12738",0.25541627095987,0.005,1,0.00516311313060701,TRUE,10447
"gene_12739",0.494371166808139,0.005,1,0.00516311313060701,TRUE,2859
"gene_12740",0.152102215827985,0.005,1,0.00516311313060701,TRUE,15276
"gene_12741",0.194475498618413,0.005,1,0.00516311313060701,TRUE,13364
"gene_12742",0.0605655983208644,0.33,1,0.330671565856416,FALSE,17677
"gene_12743",0.541132034778472,0.005,1,0.00516311313060701,TRUE,2098
"gene_12744",0.477354209827245,0.005,1,0.00516311313060701,TRUE,3189
"gene_12745",0.381452922973576,0.005,1,0.00516311313060701,TRUE,5618
"gene_12746",0.477097278152605,0.005,1,0.00516311313060701,TRUE,3191
"gene_12747",0.150502301389091,0.005,1,0.00516311313060701,TRUE,15335
"gene_12748",0.174966572476136,0.005,1,0.00516311313060701,TRUE,14247
"gene_12749",0.369380358155025,0.005,1,0.00516311313060701,TRUE,5995
"gene_12750",0.244452958757555,0.005,1,0.00516311313060701,TRUE,10938
"gene_12751",0.11782093713932,0.005,1,0.00516311313060701,TRUE,16583
"gene_12752",0.241327949655457,0.005,1,0.00516311313060701,TRUE,11111
"gene_12753",0.288235113953643,0.005,1,0.00516311313060701,TRUE,9044
"gene_12754",0.431811089310496,0.005,1,0.00516311313060701,TRUE,4191
"gene_12755",0.449927626903624,0.005,1,0.00516311313060701,TRUE,3736
"gene_12756",0.674315110612321,0.005,1,0.00516311313060701,TRUE,774
"gene_12757",0.267569517707887,0.005,1,0.00516311313060701,TRUE,9918
"gene_12758",0.576834486740453,0.005,1,0.00516311313060701,TRUE,1644
"gene_12759",0.349463881700316,0.005,1,0.00516311313060701,TRUE,6620
"gene_12760",0.243550399575867,0.005,1,0.00516311313060701,TRUE,10992
"gene_12761",0.324256176047371,0.005,1,0.00516311313060701,TRUE,7574
"gene_12762",0.115181812034526,0.005,1,0.00516311313060701,TRUE,16667
"gene_12763",0.448188645782327,0.005,1,0.00516311313060701,TRUE,3771
"gene_12764",0.364253161637126,0.005,1,0.00516311313060701,TRUE,6163
"gene_12765",0.236997829922928,0.005,1,0.00516311313060701,TRUE,11299
"gene_12766",0.132341845761969,0.005,1,0.00516311313060701,TRUE,16079
"gene_12767",0.259607147905355,0.005,1,0.00516311313060701,TRUE,10269
"gene_12768",0.256397998136016,0.005,1,0.00516311313060701,TRUE,10409
"gene_12769",0.613992123668649,0.005,1,0.00516311313060701,TRUE,1234
"gene_12770",0.187085514009873,0.005,1,0.00516311313060701,TRUE,13697
"gene_12771",0.392308917187401,0.005,1,0.00516311313060701,TRUE,5296
"gene_12772",0.549574605903735,0.005,1,0.00516311313060701,TRUE,1983
"gene_12773",0.119314719336149,0.005,1,0.00516311313060701,TRUE,16537
"gene_12774",0.630900611132053,0.005,1,0.00516311313060701,TRUE,1076
"gene_12775",0.15204195520297,0.005,1,0.00516311313060701,TRUE,15278
"gene_12776",0.103719934124002,0.005,1,0.00516311313060701,TRUE,16992
"gene_12777",0.144037183367371,0.005,1,0.00516311313060701,TRUE,15603
"gene_12778",0.377240678327715,0.005,1,0.00516311313060701,TRUE,5734
"gene_12780",0.29147410395719,0.005,1,0.00516311313060701,TRUE,8917
"gene_12782",0.298942303702399,0.005,1,0.00516311313060701,TRUE,8603
"gene_12783",0.116878701423654,0.005,1,0.00516311313060701,TRUE,16611
"gene_12790",0.0472784173433745,0.195,1,0.195750934420659,FALSE,17717
"gene_12791",0.180568640822544,0.005,1,0.00516311313060701,TRUE,14027
"gene_12792",0.269093773826238,0.005,1,0.00516311313060701,TRUE,9850
"gene_12793",0.38046862484877,0.005,1,0.00516311313060701,TRUE,5649
"gene_12794",0.167784778967658,0.005,1,0.00516311313060701,TRUE,14566
"gene_12795",0.188225951689522,0.005,1,0.00516311313060701,TRUE,13639
"gene_12796",0.211245277038485,0.005,1,0.00516311313060701,TRUE,12527
"gene_12798",0.214405102119223,0.005,1,0.00516311313060701,TRUE,12386
"gene_12799",0.316960408358922,0.005,1,0.00516311313060701,TRUE,7841
"gene_12800",0.657141776884068,0.005,1,0.00516311313060701,TRUE,880
"gene_12801",0.629258532139387,0.005,1,0.00516311313060701,TRUE,1091
"gene_12803",0.119500827641777,0.005,1,0.00516311313060701,TRUE,16530
"gene_12805",0.124484756144673,0.005,1,0.00516311313060701,TRUE,16371
"gene_12806",0.212995273325257,0.005,1,0.00516311313060701,TRUE,12454
"gene_12807",0.659696082795206,0.005,1,0.00516311313060701,TRUE,868
"gene_12808",0.654694139108669,0.005,1,0.00516311313060701,TRUE,896
"gene_12809",0.145051883673639,0.005,1,0.00516311313060701,TRUE,15548
"gene_12810",0.298960036619889,0.005,1,0.00516311313060701,TRUE,8601
"gene_12811",0.282246493921456,0.005,1,0.00516311313060701,TRUE,9307
"gene_12812",0.446445551009114,0.005,1,0.00516311313060701,TRUE,3816
"gene_12813",0.301430326966138,0.005,1,0.00516311313060701,TRUE,8481
"gene_12814",0.409632250991192,0.005,1,0.00516311313060701,TRUE,4741
"gene_12815",0.158092850625219,0.005,1,0.00516311313060701,TRUE,15001
"gene_12816",0.20459540713838,0.005,1,0.00516311313060701,TRUE,12853
"gene_12817",0.151026799561198,0.005,1,0.00516311313060701,TRUE,15316
"gene_12818",0.278449203329771,0.005,1,0.00516311313060701,TRUE,9470
"gene_12819",0.10245714295475,0.005,1,0.00516311313060701,TRUE,17021
"gene_12820",0.403068679527972,0.005,1,0.00516311313060701,TRUE,4947
"gene_12821",0.524599475876862,0.005,1,0.00516311313060701,TRUE,2343
"gene_12823",0.157486537818591,0.005,1,0.00516311313060701,TRUE,15036
"gene_12824",0.212630015095181,0.005,1,0.00516311313060701,TRUE,12471
"gene_12826",0.138072518562942,0.005,1,0.00516311313060701,TRUE,15856
"gene_12827",0.458821654921447,0.005,1,0.00516311313060701,TRUE,3554
"gene_12828",0.182757620138611,0.005,1,0.00516311313060701,TRUE,13918
"gene_12829",0.145660333380897,0.005,1,0.00516311313060701,TRUE,15522
"gene_12830",0.331535378266565,0.005,1,0.00516311313060701,TRUE,7283
"gene_12831",0.356402615603162,0.005,1,0.00516311313060701,TRUE,6385
"gene_12832",0.398125423633765,0.005,1,0.00516311313060701,TRUE,5108
"gene_12833",0.593202907563914,0.005,1,0.00516311313060701,TRUE,1459
"gene_12834",0.614781329303209,0.005,1,0.00516311313060701,TRUE,1227
"gene_12835",0.051452222091144,0.62,1,0.620174933694487,FALSE,17708
"gene_12836",0.510502989553409,0.005,1,0.00516311313060701,TRUE,2583
"gene_12837",0.484403334783465,0.005,1,0.00516311313060701,TRUE,3036
"gene_12838",0.368632002789992,0.005,1,0.00516311313060701,TRUE,6018
"gene_12839",0.671778915712733,0.005,1,0.00516311313060701,TRUE,793
"gene_12840",0.236952693809631,0.005,1,0.00516311313060701,TRUE,11300
"gene_12841",0.302455241049867,0.005,1,0.00516311313060701,TRUE,8448
"gene_12842",0.378043792492404,0.005,1,0.00516311313060701,TRUE,5715
"gene_12843",0.445611111705043,0.005,1,0.00516311313060701,TRUE,3838
"gene_12844",0.245540638145191,0.005,1,0.00516311313060701,TRUE,10877
"gene_12845",0.292797965151638,0.005,1,0.00516311313060701,TRUE,8868
"gene_12846",0.20743574005649,0.005,1,0.00516311313060701,TRUE,12701
"gene_12849",0.169095113899898,0.005,1,0.00516311313060701,TRUE,14516
"gene_12850",0.0499530124877348,0.15,1,0.150722748143529,FALSE,17714
"gene_12851",0.376812296971076,0.005,1,0.00516311313060701,TRUE,5744
"gene_12852",0.351027916297603,0.005,1,0.00516311313060701,TRUE,6570
"gene_12853",0.626466740854374,0.005,1,0.00516311313060701,TRUE,1121
"gene_12854",0.151995830003527,0.005,1,0.00516311313060701,TRUE,15279
"gene_12855",0.348843839625721,0.005,1,0.00516311313060701,TRUE,6652
"gene_12857",0.152396591113384,0.005,1,0.00516311313060701,TRUE,15256
"gene_12858",0.144705220922724,0.005,1,0.00516311313060701,TRUE,15570
"gene_12859",0.423407950219496,0.005,1,0.00516311313060701,TRUE,4395
"gene_12860",0.408849992449784,0.005,1,0.00516311313060701,TRUE,4763
"gene_12861",0.131392252342095,0.005,1,0.00516311313060701,TRUE,16114
"gene_12862",0.411491746902499,0.005,1,0.00516311313060701,TRUE,4692
"gene_12863",0.225347263692419,0.005,1,0.00516311313060701,TRUE,11844
"gene_12864",0.501197997833324,0.005,1,0.00516311313060701,TRUE,2737
"gene_12865",0.50196299011562,0.005,1,0.00516311313060701,TRUE,2726
"gene_12866",0.342273617149506,0.005,1,0.00516311313060701,TRUE,6883
"gene_12867",0.115226590143822,0.005,1,0.00516311313060701,TRUE,16665
"gene_12868",0.214153242659909,0.005,1,0.00516311313060701,TRUE,12402
"gene_12870",0.313772028669206,0.005,1,0.00516311313060701,TRUE,7975
"gene_12871",0.229991728128159,0.005,1,0.00516311313060701,TRUE,11625
"gene_12872",0.219455262963171,0.005,1,0.00516311313060701,TRUE,12145
"gene_12873",0.123057336957741,0.005,1,0.00516311313060701,TRUE,16418
"gene_12874",0.566769882655756,0.005,1,0.00516311313060701,TRUE,1772
"gene_12875",0.111430395816812,0.005,1,0.00516311313060701,TRUE,16796
"gene_12876",0.47590500374184,0.005,1,0.00516311313060701,TRUE,3222
"gene_12883",0.211091658660573,0.005,1,0.00516311313060701,TRUE,12533
"gene_12884",0.357352401359942,0.005,1,0.00516311313060701,TRUE,6349
"gene_12885",0.265180311338217,0.005,1,0.00516311313060701,TRUE,10035
"gene_12886",0.449501044619238,0.005,1,0.00516311313060701,TRUE,3740
"gene_12887",0.340737973370379,0.005,1,0.00516311313060701,TRUE,6940
"gene_12888",0.569721963174274,0.005,1,0.00516311313060701,TRUE,1724
"gene_12889",0.353649827282201,0.005,1,0.00516311313060701,TRUE,6487
"gene_12890",0.25056671292332,0.005,1,0.00516311313060701,TRUE,10660
"gene_12891",0.197242761423239,0.005,1,0.00516311313060701,TRUE,13220
"gene_12892",0.491293209662921,0.005,1,0.00516311313060701,TRUE,2907
"gene_12893",0.601772882419068,0.005,1,0.00516311313060701,TRUE,1366
"gene_12894",0.428540767265612,0.005,1,0.00516311313060701,TRUE,4263
"gene_12895",0.568783246455048,0.005,1,0.00516311313060701,TRUE,1737
